[2024-07-14T03:09:26.104+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-14T03:09:26.128+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: raw_load_customers.insert_table manual__2024-07-13T21:37:50.170071+00:00 [queued]>
[2024-07-14T03:09:26.141+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: raw_load_customers.insert_table manual__2024-07-13T21:37:50.170071+00:00 [queued]>
[2024-07-14T03:09:26.141+0530] {taskinstance.py:2306} INFO - Starting attempt 2 of 2
[2024-07-14T03:09:26.159+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): insert_table> on 2024-07-13 21:37:50.170071+00:00
[2024-07-14T03:09:26.166+0530] {standard_task_runner.py:63} INFO - Started process 28567 to run task
[2024-07-14T03:09:26.171+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'raw_load_customers', 'insert_table', 'manual__2024-07-13T21:37:50.170071+00:00', '--job-id', '1370', '--raw', '--subdir', 'DAGS_FOLDER/dag_raw_customers.py', '--cfg-path', '/tmp/tmpt9j_howe']
[2024-07-14T03:09:26.174+0530] {standard_task_runner.py:91} INFO - Job 1370: Subtask insert_table
[2024-07-14T03:09:26.220+0530] {task_command.py:426} INFO - Running <TaskInstance: raw_load_customers.insert_table manual__2024-07-13T21:37:50.170071+00:00 [running]> on host kali
[2024-07-14T03:09:26.311+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='raw_load_customers' AIRFLOW_CTX_TASK_ID='insert_table' AIRFLOW_CTX_EXECUTION_DATE='2024-07-13T21:37:50.170071+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-13T21:37:50.170071+00:00'
[2024-07-14T03:09:26.312+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-14T03:09:26.343+0530] {logging_mixin.py:188} INFO - customer_id`,`name`,`address`,`phone`,`email`,`dob`,`ingetion_timestamp
[2024-07-14T03:09:26.578+0530] {logging_mixin.py:188} INFO - ('221f3a45-bed8-421a-9c8b-b3fe66580d9e', 'Katie Allen', '2824 Michael Cliffs\nNew Tiffany, GA 43952', '984.856.0763', 'washingtonvictoria@example.org', '1955-08-05', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.578+0530] {logging_mixin.py:188} INFO - ('99a3d635-81c5-490e-92a3-c92df738f4d3', 'Kelly Smith', 'PSC 7436, Box 0986\nAPO AA 55245', '001-271-647-4649x30981', 'qjames@example.org', '1983-02-28', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.579+0530] {logging_mixin.py:188} INFO - ('dfb73c8c-9009-4683-ae93-a64b19e2b9d8', 'Nancy Nguyen MD', 'PSC 5020, Box 1379\nAPO AA 23460', '(836)376-1985x875', 'jerryalexander@example.com', '1963-06-29', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.579+0530] {logging_mixin.py:188} INFO - ('55e0ee9e-edf6-460d-8017-9860a512cb68', 'Dustin Banks', '74003 Robert Heights Suite 205\nPort Shirleychester, NH 28342', '001-215-332-4748x127', 'taylorjames@example.com', '1961-08-27', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.580+0530] {logging_mixin.py:188} INFO - ('8da076ff-1684-4e26-bd02-be618040153d', 'Andrew Hurst', '69257 Alvarez Field\nFlemingburgh, MT 87627', '431-314-7566x91979', 'huynhjonathan@example.com', '1945-06-06', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.580+0530] {logging_mixin.py:188} INFO - ('a81da9ee-6282-4669-a3e5-47abce4b7a74', 'Terry Parker', '1185 Frost Course\nWest David, TX 88660', '300-243-9415x774', 'erikajackson@example.org', '1995-08-07', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.581+0530] {logging_mixin.py:188} INFO - ('c5b4df03-370a-4917-818f-bba455986614', 'Phillip Perez', '3892 Juan Trace Suite 889\nLeemouth, VI 89049', '(334)765-8727', 'moralesgregory@example.net', '1935-07-25', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.584+0530] {logging_mixin.py:188} INFO - ('88029709-45f3-461d-a33b-a47695ab830e', 'Monica Noble', '1379 Sherry Spur\nEast Austin, FL 32477', '759-558-1195', 'osborneveronica@example.com', '1963-10-09', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.585+0530] {logging_mixin.py:188} INFO - ('a119d344-8cc6-45d9-bb2a-8f81828f8b51', 'Jacqueline Wells', '3919 Jesse Way\nWest Georgefurt, WY 36445', '468-298-3552x0519', 'jenna24@example.com', '1991-07-17', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.585+0530] {logging_mixin.py:188} INFO - ('90f50a6c-25c5-4615-84b1-b70227b6c4b1', 'Robert Bass', '058 Salazar Loop\nSouth Jean, WA 17839', '+1-287-769-2544x11700', 'juliansmith@example.com', '1959-12-10', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.586+0530] {logging_mixin.py:188} INFO - ('5734f61e-f720-49b0-8be6-53f81d4d8e29', 'Brady Garner', '4460 Taylor Road\nLake Jessemouth, NY 81324', '001-616-632-5315x195', 'jasonfoster@example.com', '1949-04-24', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.587+0530] {logging_mixin.py:188} INFO - ('f83f5fb2-d410-4fb7-b1c3-4a238279d6af', 'Gregory Marks', '458 Anna Spring Apt. 155\nMaryhaven, KY 46165', '(997)912-1967x13959', 'megan63@example.com', '1973-06-09', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.588+0530] {logging_mixin.py:188} INFO - ('757a52bf-9a1d-4071-ab2f-1e27db1da209', 'Victoria Jackson', '5638 Mcmahon Ports\nPort Nicholasland, MP 99305', '353.359.1344', 'llove@example.org', '1990-05-15', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.588+0530] {logging_mixin.py:188} INFO - ('e828aa6f-59a9-4c7d-92f3-79e9ce367bf5', 'John Stark', '690 Dominic Spur\nNew Robert, GA 34219', '001-855-885-8024', 'hodgesjeffrey@example.com', '2003-03-16', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.589+0530] {logging_mixin.py:188} INFO - ('0d139602-10c6-4e84-b1e0-da1402f3e4e8', 'Dustin Brock', '03346 Christopher Lodge\nPort Melissa, NM 80295', '716.952.0069x491', 'robertswendy@example.net', '1936-12-17', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.593+0530] {logging_mixin.py:188} INFO - ('b47087fe-80b8-4d6a-b90c-8f2334d1d2ca', 'Chelsea Farmer', '9231 Smith Isle Apt. 806\nEast Lisa, RI 59082', '8537105548', 'qstewart@example.com', '1957-07-15', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.593+0530] {logging_mixin.py:188} INFO - ('c7e6d971-b7a4-469a-bbb4-aa5c10d6521c', 'Randy Mcgrath', '4325 Daniel Streets\nNorth Rachelhaven, PW 28257', '3842156132', 'jakeweber@example.org', '1961-02-22', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.594+0530] {logging_mixin.py:188} INFO - ('07b3fa85-2c4e-424e-928d-ebdaef8d8656', 'Jason Vazquez', '8434 Ashley Stream\nEast Kevinside, MD 33867', '947.244.0566x78795', 'beth65@example.org', '1942-07-14', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.595+0530] {logging_mixin.py:188} INFO - ('cb2d1f0d-6334-484a-b971-e6eabadf03fe', 'Ruben Lewis', '0000 Jeffrey Summit Suite 733\nWest Margaret, MA 91783', '001-692-648-2362', 'donovanderrick@example.net', '1970-07-13', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.595+0530] {logging_mixin.py:188} INFO - ('f2226358-1dc2-4ffb-8a10-3b631cbfa544', 'Phillip Moore', '2564 Erin Wall\nWest Alyssa, SD 80419', '+1-432-904-7728', 'icastillo@example.net', '1950-07-09', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.596+0530] {logging_mixin.py:188} INFO - ('e4606d2a-a666-4db5-b4f1-397d648868d7', 'Heidi Flores', '3150 Anthony Circle\nNorth Jason, CA 49986', '+1-708-920-3455x468', 'lynchkimberly@example.com', '1954-08-24', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.596+0530] {logging_mixin.py:188} INFO - ('c530cda8-55e2-4cc4-b34e-12d29b408215', 'Mr. Miguel Bruce MD', 'USNS Anderson\nFPO AE 26312', '001-413-336-2957', 'cassandrajohnson@example.com', '1993-06-24', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.597+0530] {logging_mixin.py:188} INFO - ('e7a7f46e-bd6d-4429-b6d5-6d62b907f53d', 'Christopher Gallagher', 'Unit 5999 Box 8196\nDPO AA 93002', '553-938-6131x63431', 'sfoster@example.com', '1969-12-11', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.598+0530] {logging_mixin.py:188} INFO - ('f56d6b33-d264-457d-91f2-6ada29494aea', 'Kenneth Davidson', '57567 Brittney Divide\nLake Carl, RI 40921', '001-829-344-3522x72442', 'ymorris@example.org', '1948-07-01', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.600+0530] {logging_mixin.py:188} INFO - ('72402917-63c0-40bf-8b31-73cece793419', 'Mark Martinez', 'USNS Stevenson\nFPO AP 67249', '(731)368-3010', 'gonzalezamy@example.com', '1943-05-14', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.602+0530] {logging_mixin.py:188} INFO - ('a3d01164-bb40-4bef-954a-f1af40742ba8', 'Kevin Long', 'PSC 6085, Box 2101\nAPO AP 25754', '001-618-259-6623', 'dramos@example.org', '1981-05-10', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.603+0530] {logging_mixin.py:188} INFO - ('0d4435ef-1f62-4457-9ebd-565e4f713937', 'Marie Kelly', '91098 Haynes Court Apt. 391\nKennedymouth, FL 49675', '+1-497-414-3184x261', 'katherine52@example.net', '1989-04-20', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.604+0530] {logging_mixin.py:188} INFO - ('2802defc-d5db-4226-b130-10d75c970cd6', 'Frank Calderon', '3579 Holmes Mountain\nJeffreyfurt, AS 62163', '5103138296', 'lauragarrett@example.com', '1980-10-10', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.604+0530] {logging_mixin.py:188} INFO - ('6a98c01c-cbfb-432a-b0db-081893035701', 'Logan Simon', '32082 Dylan Isle Apt. 195\nVernonton, VA 02284', '+1-396-585-2096', 'davidgonzalez@example.org', '2002-11-17', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.605+0530] {logging_mixin.py:188} INFO - ('536fd0e5-0543-4b8e-bd8b-8c5ddf2fdd28', 'Brianna Colon', '857 Alexandra Cove Apt. 170\nSouth Melissaberg, AR 01480', '469-901-4171x708', 'ellischristine@example.net', '2006-02-11', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.606+0530] {logging_mixin.py:188} INFO - ('13fdf3aa-0a0c-4b78-95d7-ccc93fcf7167', 'Stephanie Bishop', '55099 Miller Ferry\nFreyport, OK 01017', '330-910-4209', 'turnermary@example.net', '1943-05-08', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.606+0530] {logging_mixin.py:188} INFO - ('b3c01a0b-76d4-43cb-aa31-0701d6c751d1', 'David Rios', '500 Murray Lane Suite 475\nNorth Jasmineshire, UT 01948', '(460)750-5133x11645', 'smerritt@example.org', '1970-10-27', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.607+0530] {logging_mixin.py:188} INFO - ('7faeaa70-2118-4f9c-a6b9-a841ad1f03b0', 'Michael Oliver', 'USCGC Townsend\nFPO AA 87948', '369-780-9348x167', 'gina26@example.org', '1980-05-25', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.607+0530] {logging_mixin.py:188} INFO - ('4284b5ad-5dee-4771-a4fc-3203b28debe0', 'Roberto Jackson', '6038 Jones Ridge\nNew Taylor, SC 01301', '(234)419-3478x6250', 'sandra74@example.com', '1985-03-22', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.608+0530] {logging_mixin.py:188} INFO - ('d8b7c931-fe83-48ad-86af-e2c4a026fb5e', 'Laura Lee', '5198 Connie View Apt. 340\nParksburgh, AR 00683', '001-229-234-3450x9879', 'stephenjackson@example.com', '2000-06-09', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.608+0530] {logging_mixin.py:188} INFO - ('a583e439-0c76-42b0-8508-a206119763b3', 'Heather Ramirez', '00823 Joshua Keys Suite 433\nWilsonshire, MH 96245', '536.684.2782x743', 'georgejenkins@example.org', '1983-08-27', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.609+0530] {logging_mixin.py:188} INFO - ('e53659de-d04d-407d-92d7-746ff82a7049', 'Jamie Chung', '96655 Silva Court\nSouth Ericborough, CO 75371', '4934208739', 'williamsandrea@example.net', '1985-04-02', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.609+0530] {logging_mixin.py:188} INFO - ('bd1bc882-f6ee-4969-9754-2badedf4a69d', 'Tyler Wright', '21570 Parker Canyon\nEast Judyborough, AZ 61192', '493-926-0429', 'ibass@example.org', '1969-02-11', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.610+0530] {logging_mixin.py:188} INFO - ('f673d396-8fe4-477a-bcd8-5af382fd32b7', 'Dawn Jacobs', '5598 Christopher Rapids\nChristinaton, KS 42017', '(303)347-1449x7599', 'karen95@example.org', '1985-06-07', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.610+0530] {logging_mixin.py:188} INFO - ('ec5db5e3-6ce4-4f9e-93aa-aac4ea87f1b8', 'Michael Fowler', '613 Morrison Mountains Suite 931\nAdamsborough, NM 80445', '7025915781', 'nicolesullivan@example.org', '1949-03-27', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.611+0530] {logging_mixin.py:188} INFO - ('42890efb-e50c-4ce5-b0ad-e2f7d59df8c5', 'Wayne Wilson', '3348 Carl Views Suite 929\nSimmonschester, SD 93922', '279-972-0589x55695', 'richardsmichelle@example.com', '1938-02-21', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.611+0530] {logging_mixin.py:188} INFO - ('90888659-9d53-48d3-8b57-2c6b11b6ddaf', 'Daniel Flynn', '532 Lawrence Circle\nPatelstad, MT 31847', '001-484-429-7221x44886', 'ibaker@example.com', '1946-11-23', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.612+0530] {logging_mixin.py:188} INFO - ('d0ade0c2-d058-4034-9665-a7f7174f48c0', 'Henry Johnson', '9543 Levine Drives Apt. 214\nMadisonville, MP 70724', '001-619-526-9690x8132', 'mitchell26@example.com', '1987-01-02', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.612+0530] {logging_mixin.py:188} INFO - ('1298544a-d3ed-4fa5-a281-ebfe04c29c05', 'Arthur Pratt', 'Unit 3311 Box 7348\nDPO AE 16966', '001-643-879-8018x52444', 'qking@example.org', '1984-05-06', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.613+0530] {logging_mixin.py:188} INFO - ('2b3cbf01-6770-4209-bdf8-63a869316dcb', 'Sara Flores', '4968 Short Camp Suite 316\nPort Jamestown, ID 37262', '(532)859-5673', 'kwright@example.org', '1981-10-06', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.613+0530] {logging_mixin.py:188} INFO - ('5aaa74cf-b6a1-44db-ad9f-b6dca05ce842', 'Kimberly Lee', '2802 Teresa Island\nHolmesland, OK 33611', '753-337-5625x7199', 'rhonda44@example.net', '1935-03-05', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.614+0530] {logging_mixin.py:188} INFO - ('a90cb7a7-bb78-4694-86ba-9bbf389081d8', 'Mr. James Williams', '2014 Alexander Radial Suite 316\nDonaldshire, HI 85679', '382-476-6091', 'kenneth84@example.com', '1984-09-22', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.614+0530] {logging_mixin.py:188} INFO - ('b053dc1d-0c51-41c2-b9c9-f87b0829a924', 'Robert Villa', '6934 Kelly Parkway Suite 604\nLake John, PR 86622', '7662838547', 'ymartin@example.net', '1992-05-24', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.617+0530] {logging_mixin.py:188} INFO - ('38a746ff-66db-4a8c-bd86-dd0e7c26a976', 'Marie Garcia', '8129 Williams Knolls Apt. 139\nNorth Victoriatown, MI 33765', '534.371.9315', 'lawrence22@example.org', '1986-01-02', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.618+0530] {logging_mixin.py:188} INFO - ('52552f4e-b82d-4aaa-bd5d-b3d7173c4cb1', 'John Barnes', '45122 Michelle Camp Suite 637\nNorth Thomas, AR 27148', '331-602-8215x568', 'middletonpaula@example.com', '2003-03-24', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.618+0530] {logging_mixin.py:188} INFO - ('ccab8c5b-1b76-4ebc-ad6b-8371f813f446', 'Jeffrey Murray', '45472 Simon Village\nMigueltown, AR 53119', '(216)781-8450x701', 'wilsonheather@example.org', '2005-10-22', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.619+0530] {logging_mixin.py:188} INFO - ('4f662789-ddb7-440e-94a9-6672d1ea1502', 'Amy Benitez', '13800 Evan Course\nNorth Robin, IA 78447', '893.814.2813', 'paulbaker@example.net', '2004-01-01', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.620+0530] {logging_mixin.py:188} INFO - ('73be12d3-6020-46b7-ae2b-a09f8791d001', 'Jodi Cook', '5331 Jones Lane\nWest Clayton, NJ 68981', '+1-691-871-1419x7383', 'jason05@example.org', '1995-03-09', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.620+0530] {logging_mixin.py:188} INFO - ('1d726359-5b19-4d9a-a203-1d516bdca806', 'Edward Coleman', 'Unit 8222 Box 3215\nDPO AE 35965', '804.910.7942x24361', 'paulakline@example.org', '1966-11-28', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.621+0530] {logging_mixin.py:188} INFO - ('41f62546-28df-41ff-99d9-e50e6061bab0', 'Jennifer Figueroa', '334 Kim Parkways Apt. 593\nWilliamsmouth, WY 61909', '2477388852', 'cooksuzanne@example.com', '1958-08-10', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.622+0530] {logging_mixin.py:188} INFO - ('edc7d986-eb51-487b-a2e0-6187722e54de', 'Daniel Carpenter', '28399 Casey Summit Suite 774\nRussoside, CA 40768', '289.612.5210', 'nathan49@example.net', '1986-08-03', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.622+0530] {logging_mixin.py:188} INFO - ('2eaa382b-5fe2-42dc-b5fc-0c8d283aa21b', 'Daniel Graham', '0324 Edward Courts\nLake Michelleside, KY 85768', '948-522-1677', 'sgreer@example.com', '1955-07-03', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.623+0530] {logging_mixin.py:188} INFO - ('cd32bc35-d1b0-45a4-931e-d9ce856d9f7c', 'Samantha Harrison', '6371 Sharon Heights\nAmandachester, AS 72602', '856.389.5825x883', 'melissa88@example.com', '1945-07-15', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.623+0530] {logging_mixin.py:188} INFO - ('b11cfeb3-1e63-4c1a-aaa2-2d797f82b809', 'Jasmine Woods', '3172 Webb Roads\nThomasport, CO 53109', '441-833-4947x85761', 'thomas77@example.net', '1974-02-08', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.624+0530] {logging_mixin.py:188} INFO - ('b2af7888-ec15-42a0-aabe-fb37d27047db', 'Jeffrey Salazar', '78491 Foster Mall Suite 660\nAndersonton, ID 14132', '415-252-3966x87588', 'omartinez@example.net', '2004-06-29', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.624+0530] {logging_mixin.py:188} INFO - ('ec3ee62b-962f-4bf0-8bf2-517b3adeece6', 'Lisa Thompson', '28353 Jackson Canyon Suite 184\nEast Whitneyhaven, IL 26247', '902-586-4756x1644', 'peterbeck@example.net', '2002-06-05', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.625+0530] {logging_mixin.py:188} INFO - ('1738eaf4-4a20-4da9-919a-67a20e6cbcce', 'William Campbell', '15667 Danielle Plains Apt. 108\nNew Jessicahaven, WY 54453', '(395)296-1008x159', 'shepherdtravis@example.org', '1974-09-08', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.625+0530] {logging_mixin.py:188} INFO - ('9ad1f78c-af5c-42ed-9c00-a437d298ed9d', 'Kara Smith', '362 Flowers Plains Suite 467\nPort Elizabethshire, WI 73283', '001-280-250-5888', 'thomastaylor@example.com', '1978-08-27', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.626+0530] {logging_mixin.py:188} INFO - ('0520aa59-ef3f-46da-8c00-db2680b07b06', 'Denise Garner', '2534 Perez Pine\nPort Jeanne, NH 99174', '301-607-5638', 'dereksmith@example.org', '1978-07-04', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.626+0530] {logging_mixin.py:188} INFO - ('781533f1-8a93-4a83-b174-e4d88670867f', 'Pamela Wolf', '58792 Susan Key\nSouth Richardmouth, TN 48654', '313-284-2358x19443', 'debra31@example.net', '2002-01-22', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.627+0530] {logging_mixin.py:188} INFO - ('684ef3fa-031f-4832-ae23-5dd54ca6f43d', 'Krista Wagner', '84377 James Estate Apt. 629\nRobertview, AZ 13495', '001-867-645-4573x34450', 'sarahwong@example.net', '1971-04-17', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.628+0530] {logging_mixin.py:188} INFO - ('7c31d3f5-ca0e-43ae-ac20-57ae8dd1ca50', 'Cynthia Smith', '862 Foster Divide Apt. 015\nNorth Melissa, NM 97532', '3543390179', 'yberry@example.com', '1948-02-23', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.628+0530] {logging_mixin.py:188} INFO - ('67aa28d8-d3d5-4df9-b442-c64cfb911b20', 'David Patel', 'USNS Lopez\nFPO AA 53887', '(713)847-7230', 'alvarezconnie@example.org', '1941-02-12', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.629+0530] {logging_mixin.py:188} INFO - ('299d990a-5a99-4d4b-9bfe-551ae2cb436a', 'Victoria Gonzalez', '33463 Allison Road Apt. 087\nNelsonborough, NH 63143', '+1-401-205-4503x092', 'lopezjeffrey@example.org', '1957-05-06', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.629+0530] {logging_mixin.py:188} INFO - ('e851f7d5-ac15-4b64-8df3-70f0555e2d1e', 'Tara Myers', '44473 Rodriguez Rapid Suite 525\nChapmanton, SC 43099', '+1-820-700-7655', 'carrie24@example.com', '1954-06-10', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.630+0530] {logging_mixin.py:188} INFO - ('d28e489d-d276-4e12-9f45-fbc63cf0e77a', 'Dr. Elizabeth Salazar', '73708 Alec Loaf\nPrattborough, VT 55130', '(718)772-2854x61623', 'pmartinez@example.com', '1997-12-26', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.630+0530] {logging_mixin.py:188} INFO - ('e1f413d0-35bb-46f6-9d02-abd8c3090945', 'Erica Collins', 'PSC 2319, Box 7031\nAPO AA 15424', '722-765-1567x353', 'amyrodriguez@example.com', '1976-03-09', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.633+0530] {logging_mixin.py:188} INFO - ('cba1f77d-4db7-4776-b7cb-f1e16452166d', 'Haley Webb', '658 Michael Flat Apt. 718\nEast Wesleyton, PR 54452', '+1-871-290-6950', 'avilamario@example.com', '1947-08-26', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.634+0530] {logging_mixin.py:188} INFO - ('e831ce57-708f-4c8e-b243-ca22985c6349', 'Felicia Finley', '280 Michael Tunnel\nGrantberg, MT 30752', '(248)204-1202', 'melissagarcia@example.com', '1953-09-21', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.635+0530] {logging_mixin.py:188} INFO - ('1d22742e-d179-43c8-a86e-c3f28390ff29', 'Ryan Hunt', '71547 Norris Mountain Suite 890\nBradyland, FM 52199', '726-756-2512x28594', 'mendozasusan@example.com', '1933-12-27', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.635+0530] {logging_mixin.py:188} INFO - ('cefc4ec4-3708-4313-a0b6-c30fb4a0b76e', 'Jessica Higgins', '6973 Acevedo Ramp\nEast Anthony, VA 01642', '723-278-1756', 'charles46@example.net', '1938-02-18', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.636+0530] {logging_mixin.py:188} INFO - ('5b09e5a3-7c5e-428f-8cd8-2e1fc83791c8', 'Angel Smith', '314 Hill Walk\nSouth Kimberly, ND 90106', '001-601-634-6480x48084', 'alejandro31@example.net', '1983-04-29', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.637+0530] {logging_mixin.py:188} INFO - ('9f3c13f3-3199-4055-9c0d-00b6260dfecc', 'Shelby White', 'USCGC Allen\nFPO AA 98977', '+1-477-885-4119x3259', 'heather15@example.com', '2005-07-05', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.637+0530] {logging_mixin.py:188} INFO - ('ab35dc31-2dcc-498e-9d1c-d3d9c099df57', 'Chris Gibson', '396 Steven Ramp\nBeckerstad, OK 36527', '(705)800-5975x24290', 'oduffy@example.net', '1936-09-23', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.638+0530] {logging_mixin.py:188} INFO - ('d8e20f44-9330-4e72-b553-84f3d153f840', 'Dr. William Taylor', '033 Harmon Overpass\nCraigtown, MA 41587', '397-741-8219x03565', 'rickyhaley@example.net', '1998-07-11', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.638+0530] {logging_mixin.py:188} INFO - ('d12984b4-8be4-486d-b67f-4ad61396f0c6', 'Sally Chang', '42956 Danielle Flat Suite 233\nAdrianton, AL 44026', '001-287-773-2924', 'heather50@example.org', '1960-04-19', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.639+0530] {logging_mixin.py:188} INFO - ('0931e67f-712d-4319-b788-e78f62c7bd69', 'Lisa Bell', '9788 Casey Club Suite 000\nBrendafort, MI 52116', '941-940-5702', 'poolesamuel@example.com', '2000-11-02', Timestamp('2024-07-14 03:09:26.341142'))
